x, y
55.323861,-1.745459
55.04351,-1.880898
55.169402,-1.690431
55.75881,-1.995547
54.803444,-2.220278
54.973095,-2.244593
55.763751,-2.010288
55.040556,-1.722204
55.1311,-1.591325
55.072723,-1.574489
55.598533,-1.83111
55.759914,-2.017043
55.170181,-1.692654
55.181149,-2.437414
55.581276,-1.649972
55.414469,-1.707884
55.59897,-1.828522
55.052355,-1.742815
55.412423,-1.708942
54.974607,-2.018703
54.974629,-1.814487
55.768792,-2.002384
55.314072,-2.36169
55.184854,-1.560434
55.607054,-1.715663
55.163234,-1.588815
55.318954,-2.051721
55.398392,-1.630557
55.771155,-2.003818
55.181406,-1.568606
55.557236,-1.639009
55.183903,-1.565784
55.768307,-2.004057
55.075261,-1.465973
55.050293,-1.740966
55.333486,-1.585021
55.165621,-1.815628
54.967229,-2.018293
55.167085,-1.690998
55.170362,-1.560954
55.775638,-2.00342
55.370523,-1.697984
54.927567,-1.877838
55.412021,-1.70269
55.126496,-1.512351
55.161789,-1.560656
55.166931,-1.548968
54.96993,-2.110159
55.29679,-1.710528
55.260597,-1.896756
55.144009,-1.546449
54.97,-2.102083
54.97458,-2.017187
54.970549,-2.101569
55.131347,-1.595416
55.086092,-1.584311
55.75455,-2.016483
55.154362,-2.144579
55.075588,-1.534944
55.087608,-1.811788
55.706944,-1.967657
55.411038,-1.708494
55.559734,-1.719016
55.08316,-1.54366
55.769996,-2.005635
55.25816,-1.773601
55.163462,-1.576475
55.769187,-2.004264
54.865021,-1.935501
55.131108,-1.593834
55.330666,-1.588298
55.06427,-1.503979
55.183903,-1.565784
55.181659,-1.516217
55.295488,-1.711073
55.245601,-1.704357
55.408323,-1.693305
55.127417,-1.502319
55.165878,-1.686439
55.185019,-1.511512
54.973213,-2.1052
55.172817,-2.437857
54.971075,-2.095525
55.084901,-1.590824
55.774336,-2.004823
55.021188,-1.834105
55.168045,-1.731664
55.221383,-1.570595
55.086638,-1.583757
55.18246,-1.584832
55.127667,-1.503994
55.126479,-1.51243
55.127955,-1.5041
55.424248,-1.890643
55.330929,-1.573116
55.14007,-1.568424
54.984165,-2.074414
55.131257,-1.600733
55.108788,-1.665475
55.183903,-1.565784
54.914608,-2.039936
55.12718,-1.505882
55.59809,-1.828541
55.70657,-2.148318
54.990177,-2.569458
55.335309,-1.579674
55.114057,-1.520827
55.08481,-1.58799
55.160262,-1.603065
55.407267,-1.721582
54.976161,-1.823526
55.671187,-1.800161
55.085827,-1.627864
55.110547,-1.510445
55.18279,-1.568575
55.346358,-1.611189
55.130636,-1.595219
55.145479,-1.599995
54.996724,-1.790829
55.469317,-1.832674
55.411592,-1.703594
54.969247,-2.100878
55.334029,-1.583707
55.413814,-1.708158
55.768432,-2.01217
55.118128,-2.137362
55.125937,-1.518709
55.305188,-1.614742
55.30978,-1.912934
55.071934,-1.519529
55.3027,-1.793698
55.072544,-1.792893
55.126461,-1.508118
55.163254,-1.700571
55.165214,-1.686743
55.333144,-1.584993
55.126199,-1.50994
55.13213,-1.601274
55.772754,-2.00876
55.168342,-1.690423
55.549778,-1.784594
54.997502,-1.793827
55.31461,-1.957638
55.307501,-1.612971
55.233498,-1.543907
55.152321,-1.603395
54.920414,-2.064046
54.995559,-2.39519
54.968533,-2.015342
55.719909,-2.158923
55.112594,-1.530501
54.940266,-2.495966
55.602295,-1.768944
55.344967,-1.611707
55.352768,-1.600402
55.083213,-1.472133
55.125928,-1.516404
54.947853,-1.972963
55.332701,-1.586764
54.961373,-1.845626
55.182962,-1.589711
55.650896,-1.977396
54.968848,-1.866904
55.257716,-1.600883
55.065629,-1.589079
55.112068,-1.529332
55.197205,-1.554187
55.586769,-2.00372
54.975997,-1.821949
55.06348,-1.504334
54.922318,-2.471484
54.617158,-1.061309
54.554096,-0.88165
54.617012,-1.058742
54.54356,-0.982184
54.567396,-0.939474
54.570427,-0.934523
54.564155,-0.908502
54.619747,-1.080143
54.61794,-1.076576
54.556131,-1.154636
54.556131,-1.154636
54.617591,-1.074431
54.604791,-1.096689
54.617158,-1.061309
54.607802,-1.097985
54.579862,-1.174985
54.558686,-1.15248
54.565124,-1.1568
54.560043,-1.142276
54.566139,-1.150253
54.580228,-1.175844
54.55363,-0.883766
54.570556,-1.140772
54.534527,-1.052835
54.533603,-1.050863
54.53748,-1.052396
54.531101,-1.048016
54.535584,-1.06281
54.562949,-0.970876
54.617904,-1.062484
54.535584,-1.06281
54.605998,-1.088705
54.534915,-1.054279
54.606951,-1.07218
54.569885,-1.114939
54.617376,-1.078059
54.554092,-0.877336
54.554695,-0.891081
54.589403,-1.011312
54.555046,-0.985377
54.560043,-1.142276
54.582513,-1.038525
54.582513,-1.038525
54.557469,-0.959617
54.558608,-1.140157
54.617158,-1.061309
54.609048,-1.063214
54.617043,-1.059314
54.61901,-1.068374
54.615944,-1.077596
54.618844,-1.067914
54.604033,-1.041346
54.615723,-1.06049
54.583113,-0.971513
54.57925,-0.981264
54.585693,-0.973707
54.534148,-1.058454
54.559089,-1.14842
54.555438,-1.163587
54.574727,-1.149749
54.574605,-1.169738
54.606674,-1.093752
54.558991,-1.149891
54.552952,-0.893092
54.604033,-1.041346
54.530976,-1.063163
54.53905,-1.050969
54.579668,-1.172869
54.564803,-1.146924
54.535633,-1.053026
54.55363,-0.883766
54.557504,-0.95742
54.550234,-1.175304
54.590995,-1.019243
54.618378,-1.067986
54.612363,-1.057285
54.557853,-1.141333
54.617745,-1.06176
54.534915,-1.054279
54.618508,-1.065025
54.561138,-0.989479
54.559282,-1.142694
54.535462,-1.050681
54.591574,-1.010826
54.537633,-1.052531
54.555046,-0.985377
54.568752,-0.932169
54.618161,-1.070267
54.526321,-1.056208
54.539547,-0.964679
54.539547,-0.964679
54.556988,-0.897158
54.563427,-0.907532
54.602097,-1.140324
54.559054,-1.156261
54.556461,-1.164695
54.618931,-1.069847
54.535804,-1.050735
54.582901,-0.974117
54.566678,-0.939554
54.619402,-1.074963
54.561138,-0.989479
54.618165,-1.068409
54.580298,-0.974477
54.572222,-1.164403
54.584982,-0.965137
54.53394,-1.058366
54.594389,-1.018806
54.579756,-1.175142
54.544643,-0.982683
54.617158,-1.061309
54.535456,-1.052118
54.535633,-1.053026
54.556262,-1.155391
54.520961,-0.936706
54.583274,-0.97253
54.557821,-1.140746
54.614445,-1.068401
54.582513,-1.038525
54.589243,-1.019208
54.552112,-0.856904
54.61901,-1.068374
54.564409,-1.136911
54.564409,-1.136911
54.561323,-0.982639
54.55363,-0.883766
54.557345,-1.156018
54.534908,-1.052239
54.989513,-1.437887
54.981157,-1.482566
55.006498,-1.428253
54.997527,-1.431616
54.98351,-1.430064
54.961438,-1.526251
54.989869,-1.435084
54.943782,-1.424444
54.999813,-1.432256
54.990584,-1.430323
54.999302,-1.428886
54.97895,-1.392067
54.998898,-1.430752
55.000033,-1.433394
54.958017,-1.515439
54.983377,-1.506648
55.000372,-1.41574
54.966588,-1.505933
54.999864,-1.431724
54.998433,-1.431291
54.965331,-1.453858
54.968952,-1.433784
54.97347,-1.519096
54.965461,-1.516115
54.972682,-1.517574
54.97939,-1.520681
54.966969,-1.524843
54.986019,-1.424778
54.999419,-1.432574
54.980866,-1.490461
54.975228,-1.493875
54.960959,-1.498584
54.999118,-1.43164
54.973123,-1.440006
55.000033,-1.433394
54.987608,-1.413128
54.971128,-1.461841
54.982561,-1.48947
54.99754,-1.43643
54.94528,-1.433539
54.954977,-1.477828
54.987183,-1.423839
54.997922,-1.431657
54.999302,-1.428886
54.998683,-1.434789
54.947724,-1.461014
54.973557,-1.454388
54.986019,-1.424778
54.988119,-1.424076
54.969414,-1.395429
54.990016,-1.437817
54.98718,-1.430731
54.973187,-1.3987
54.979081,-1.529185
54.997327,-1.437027
54.97876,-1.4938
54.9883,-1.403788
55.003779,-1.436984
54.981396,-1.492485
54.945821,-1.437794
54.943509,-1.454951
54.956958,-1.476631
54.966724,-1.45156
54.994402,-1.43016
54.9793,-1.522932
54.987002,-1.431342
54.97776,-1.50214
54.953709,-1.465212
54.955709,-1.400679
54.98457,-1.422314
54.971997,-1.41095
54.979421,-1.488573
54.952981,-1.467298
54.98718,-1.430731
54.990054,-1.442036
54.961938,-1.429057
54.950384,-1.463117
54.984558,-1.406859
54.996235,-1.432025
54.9833,-1.490055
54.975122,-1.421652
54.945279,-1.433227
54.95916,-1.476774
55.005047,-1.42929
54.981732,-1.491122
54.963911,-1.459719
54.948526,-1.364752
54.978915,-1.394084
54.978566,-1.507973
54.975866,-1.386318
54.951268,-1.508806
54.99754,-1.43643
54.974026,-1.505232
55.00394,-1.42893
54.977554,-1.434351
54.966641,-1.501309
55.000164,-1.424904
54.980375,-1.422593
54.977134,-1.377815
54.978824,-1.386773
54.999813,-1.432256
54.959851,-1.517915
54.962449,-1.464284
54.993991,-1.411831
54.971346,-1.438562
54.963918,-1.407148
54.979131,-1.414345
54.976633,-1.44316
54.999707,-1.427036
54.972199,-1.40801
54.960011,-1.488741
54.990589,-1.431495
54.98361,-1.488926
55.000033,-1.433393
54.963526,-1.463988
54.942315,-1.455279
54.994958,-1.439655
54.973892,-1.397846
54.981672,-1.485513
55.000372,-1.41574
54.967385,-1.458829
55.000033,-1.433394
55.000372,-1.41574
54.949885,-1.461984
54.999118,-1.43164
54.997379,-1.430758
54.994958,-1.439655
54.946795,-1.466334
55.000372,-1.41574
54.981036,-1.445068
54.978075,-1.413314
54.997278,-1.428259
54.994958,-1.439655
54.987483,-1.422663
54.972526,-1.414394
54.942983,-1.453771
54.971407,-1.393212
55.000033,-1.433394
54.992392,-1.425202
54.955623,-1.40143
54.941958,-1.463932
54.99113,-1.441631
54.998433,-1.431291
55.000033,-1.433394
54.978961,-1.523718
54.950022,-1.367319
54.948526,-1.364752
54.970634,-1.375353
54.962233,-1.436409
54.526561,-1.294617
54.516453,-1.305821
54.606744,-1.29927
54.603893,-1.30048
54.608851,-1.31261
54.592605,-1.289592
54.603096,-1.270477
54.595096,-1.294563
54.596227,-1.282038
54.599305,-1.295048
54.602347,-1.282023
54.605574,-1.286766
54.512562,-1.354649
54.559052,-1.323468
54.569198,-1.31221
54.586919,-1.31041
54.51362,-1.280815
54.569793,-1.31254
54.514329,-1.355764
54.607449,-1.275571
54.482827,-1.333632
54.571282,-1.347752
54.573452,-1.350192
54.50953,-1.354064
54.590877,-1.312511
54.497633,-1.344416
54.56197,-1.313306
54.564199,-1.311815
54.559422,-1.309313
54.585714,-1.362608
54.588253,-1.311023
54.590555,-1.352009
54.561399,-1.313965
54.51103,-1.355461
54.562185,-1.314741
54.561152,-1.313227
54.567859,-1.315342
54.620899,-1.27194
54.582053,-1.311298
54.610304,-1.178054
54.518992,-1.316205
54.58326,-1.350825
54.59717,-1.31937
54.586276,-1.311133
54.508521,-1.353632
54.625514,-1.28795
54.562055,-1.325212
54.56452,-1.314454
54.528295,-1.348947
54.54614,-1.331967
54.556615,-1.324715
54.555614,-1.301909
54.568109,-1.313543
54.566378,-1.303117
54.561399,-1.313965
54.592224,-1.348176
54.563547,-1.315708
54.572251,-1.33929
54.607984,-1.291631
54.623764,-1.299086
54.520496,-1.349349
54.608544,-1.282859
54.594631,-1.291894
54.555332,-1.29828
54.536495,-1.307505
54.555395,-1.338078
54.578874,-1.311707
54.565039,-1.338263
54.566167,-1.316545
54.571177,-1.340019
54.548765,-1.388166
54.523672,-1.307799
54.55237,-1.289565
54.555614,-1.301909
54.607155,-1.294278
54.508526,-1.354481
54.56707,-1.312463
54.589793,-1.324305
54.562725,-1.313324
54.542362,-1.40899
54.568078,-1.308022
54.56524,-1.31155
54.558712,-1.304624
54.519324,-1.360367
54.573452,-1.350192
54.562626,-1.350782
54.495511,-1.28246
54.578369,-1.360572
54.554864,-1.299618
54.504663,-1.307765
54.561609,-1.314627
54.562725,-1.313324
54.585266,-1.310532
54.594631,-1.291894
54.533437,-1.304111
54.607388,-1.294119
54.603803,-1.381506
54.596342,-1.247738
54.58643,-1.309692
54.543089,-1.303978
54.508526,-1.354481
54.613037,-1.282842
54.5681,-1.311842
54.511873,-1.290916
54.557121,-1.303089
54.554175,-1.340247
54.620772,-1.283867
54.581311,-1.336127
54.575152,-1.365666
54.543949,-1.306653
54.566886,-1.313254
54.59717,-1.31937
54.539269,-1.303919
54.561517,-1.325391
54.555816,-1.361373
54.511613,-1.350247
54.563214,-1.313935
54.586619,-1.309704
54.563214,-1.313935
54.548311,-1.282617
54.604559,-1.425444
54.56598,-1.31211
54.593624,-1.291788
54.585782,-1.345044
54.583858,-1.400452
54.589635,-1.391176
54.529817,-1.347872
54.635851,-1.352266
54.565045,-1.311909
54.56843,-1.31626
54.60294,-1.297307
54.56428,-1.316469
54.565619,-1.311714
54.609631,-1.299638
54.615936,-1.2569
54.604761,-1.380826
54.539553,-1.415383
54.564224,-1.314598
54.564817,-1.311464
54.624063,-1.29953
54.610734,-1.30716
54.586919,-1.310411
54.560838,-1.313433
54.594399,-1.289019
54.561152,-1.313227
54.55585,-1.299292
54.55237,-1.289565
54.539838,-1.301204
54.533541,-1.289459
54.628617,-1.306856
54.563646,-1.314098
54.508526,-1.354481
54.555393,-1.336161
54.626565,-1.333687
54.934029,-1.373065
54.90358,-1.386622
54.917436,-1.372262
54.885638,-1.369763
54.894069,-1.385971
54.906981,-1.378491
54.852784,-1.488477
54.879537,-1.517222
54.904484,-1.385454
54.904763,-1.384109
54.919985,-1.535694
54.929365,-1.38186
54.872446,-1.441464
54.808474,-1.436309
54.90385,-1.386664
54.820165,-1.451959
54.834802,-1.465539
54.904853,-1.377105
54.910378,-1.369735
54.919262,-1.37955
54.888292,-1.550493
54.903116,-1.387268
54.907013,-1.401028
54.908957,-1.371348
54.90245,-1.403185
54.916131,-1.385901
54.873914,-1.406193
54.903254,-1.387921
54.903616,-1.516076
54.80825,-1.438382
54.91371,-1.383332
54.868922,-1.359288
54.874281,-1.43028
54.875896,-1.401691
54.841901,-1.499281
54.841467,-1.496453
50.905121,-0.40406
54.906394,-1.388529
54.809292,-1.438258
54.90381,-1.38757
54.829473,-1.451335
54.905582,-1.389772
54.874779,-1.429042
54.904049,-1.388751
54.879537,-1.517222
54.871371,-1.37572
54.84121,-1.495023
54.910856,-1.407756
54.90358,-1.386621
54.840904,-1.465629
54.904772,-1.455661
54.925734,-1.388797
54.886385,-1.368286
54.905582,-1.389773
54.878851,-1.487883
54.886932,-1.447234
54.870688,-1.366911
54.920866,-1.36812
54.890227,-1.452677
54.879537,-1.517222
54.908742,-1.369683
54.88635,-1.361459
54.820736,-1.45097
54.812522,-1.444904
54.818327,-1.450925
54.818327,-1.450925
54.820736,-1.45097
54.919401,-1.403777
54.885584,-1.38914
54.903532,-1.547875
54.847431,-1.472333
54.840873,-1.474972
54.844894,-1.471665
54.915329,-1.378394
54.886374,-1.410718
54.919139,-1.457292
54.904536,-1.383644
54.906761,-1.386511
54.864146,-1.413488
54.901473,-1.387434
54.914318,-1.377551
54.907013,-1.401028
54.904535,-1.383644
54.911911,-1.393811
54.878128,-1.418896
54.908953,-1.397162
54.926267,-1.433947
54.912604,-1.521007
54.903038,-1.385882
54.916695,-1.523735
54.90381,-1.38757
54.90381,-1.38757
54.906557,-1.387044
54.814044,-1.447653
54.908239,-1.371547
54.928978,-1.383489
54.933052,-1.393009
54.878851,-1.487883
54.907083,-1.393259
54.902527,-1.508401
54.921993,-1.372471
54.868805,-1.473394
54.815195,-1.44977
54.873793,-1.403515
54.912604,-1.521007
54.857557,-1.474133
54.839863,-1.443922
54.920638,-1.466883
54.879537,-1.517222
54.912114,-1.377086
54.862389,-1.429716
54.900105,-1.532741
54.891221,-1.491218
54.908945,-1.399205
54.906762,-1.397538
54.897054,-1.545687
54.910802,-1.417006
54.902265,-1.445714
54.870557,-1.498771
54.864614,-1.482937
54.863412,-1.485741
54.903472,-1.384876
54.921378,-1.366521
54.907943,-1.403743
54.83487,-1.48134
54.927645,-1.436627
54.90502,-1.379909
54.844894,-1.471665
54.891044,-1.388262
54.902866,-1.387475
54.900089,-1.383962
54.915126,-1.380846
54.868851,-1.366285
54.868922,-1.359288
54.871371,-1.37572
54.905723,-1.451281
54.893195,-1.5237
54.869564,-1.49777
54.90713,-1.454381
54.868295,-1.495106
54.87143,-1.401789
54.904219,-1.383103
54.905737,-1.408283
54.912651,-1.523767
54.907398,-1.37928
54.924223,-1.365649
54.912604,-1.521007
54.918286,-1.55225
54.914582,-1.378218
54.907416,-1.409802
54.872856,-1.399337
54.90476,-1.412539
54.904446,-1.376659
54.902304,-1.395515
54.903254,-1.387921
54.904217,-1.383103
54.901647,-1.404429
54.91826,-1.362997
54.86957,-1.357843
54.886198,-1.380713
54.916209,-1.374761
54.904049,-1.388751
54.912604,-1.521007
54.903344,-1.524516
54.821673,-1.455518
54.843057,-1.470786
54.924142,-1.406687
54.876848,-1.416373
54.904837,-1.368761
54.890344,-1.551437
54.925655,-1.373366
54.819979,-1.452583
54.900373,-1.388464
54.839863,-1.443922
54.82146,-1.450167
54.91371,-1.383332
54.88742,-1.441912
54.87194,-1.40482
54.918872,-1.552883
54.918289,-1.393419
54.890351,-1.539074
54.907083,-1.393259
54.905151,-1.45001
50.905121,-0.40406
54.904049,-1.388751
54.832957,-1.473191
54.898303,-1.370314
54.82486,-1.481545
54.8663,-1.416838
54.904218,-1.383103
54.821057,-1.450312
54.866001,-1.421875
54.934411,-1.368767
54.875325,-1.486992
54.93666,-1.3692
54.871237,-1.374101
54.868444,-1.35727
54.904994,-1.36433
54.930664,-1.375739
54.913595,-1.394519
54.824847,-1.447833
54.871896,-1.458924
50.905121,-0.40406
54.90451,-1.519434
54.902847,-1.396317
54.856225,-1.477748
54.829783,-1.456514
54.907846,-1.382517
54.91371,-1.383332
54.910584,-1.457283
54.843127,-1.470443
54.843272,-1.468712
54.879684,-1.550698
54.883091,-1.434864
54.923451,-1.471152
54.807291,-1.433043
54.915875,-1.406824
54.893362,-1.400903
54.871371,-1.37572
54.928542,-1.457962
54.919467,-1.402621
54.90385,-1.386664
54.915986,-1.51273
54.91166,-1.516323
54.872709,-1.402315
54.904049,-1.388751
54.906204,-1.388298
54.893622,-1.517927
54.893131,-1.374588
54.903616,-1.516076
54.894059,-1.510297
54.895505,-1.507956
54.902889,-1.520701
54.895376,-1.423465
54.923842,-1.394989
54.892364,-1.478684
54.899593,-1.38188
54.918344,-1.536524
54.907013,-1.401028
54.895587,-1.501827
54.867881,-1.49483
54.903532,-1.547875
54.905854,-1.404772
54.918357,-1.369782
54.904183,-1.381419
54.876269,-3.133925
54.760876,-3.331969
54.601441,-3.138951
54.642468,-3.545198
54.663669,-3.363422
54.82622,-3.158782
54.599111,-3.137307
54.752569,-3.05767
54.714551,-3.50219
54.664284,-3.291797
54.600019,-3.135304
54.603665,-3.163039
54.687302,-3.517193
54.763401,-3.332829
54.659599,-3.366526
54.643037,-3.548505
54.643426,-3.553944
54.603079,-3.132974
54.603657,-2.93555
54.952888,-3.215203
54.714425,-3.500027
54.642468,-3.545198
54.796406,-3.400335
54.731348,-3.478164
54.600019,-3.135304
54.729439,-3.376967
54.687471,-3.469976
54.71499,-3.497968
54.788255,-3.187119
54.748474,-3.051023
54.644582,-3.542954
54.600945,-3.136321
54.642204,-3.543328
54.608097,-3.140313
54.871506,-3.386762
54.714111,-3.496336
54.662726,-3.523191
54.66396,-3.360672
54.871046,-3.386201
54.722248,-3.166371
54.805238,-3.163222
54.707615,-3.482268
54.864805,-3.360293
54.663131,-3.359342
54.641574,-3.542003
54.644905,-3.547243
54.614883,-3.556557
54.648301,-3.518932
54.663395,-3.366235
54.663395,-3.366235
54.706002,-3.383855
54.664216,-3.360355
54.66264,-3.366241
54.663669,-3.363422
54.663002,-3.362764
54.864236,-3.389909
54.600266,-3.136843
54.61391,-3.545431
54.601284,-3.137506
54.741263,-3.27107
54.810627,-3.285509
54.645911,-3.562608
54.824311,-3.162011
54.93329,-3.169163
54.948445,-3.187371
54.884792,-3.249989
54.663398,-3.370731
54.577247,-3.331727
54.7647,-3.332312
54.824182,-3.16042
54.80676,-3.421885
54.790368,-3.009233
54.600741,-3.137816
54.7106,-3.432845
54.625255,-3.404439
54.642079,-3.541836
54.658858,-3.520644
54.640132,-3.540182
54.601868,-3.191595
54.830272,-3.053459
54.613944,-3.433131
54.71502,-3.500639
54.775459,-3.429338
54.8424,-3.050816
54.673046,-3.378189
54.733071,-3.437971
54.823066,-3.159656
54.679579,-3.195577
54.764159,-3.330927
54.579742,-3.168593
54.635465,-3.535404
54.604465,-3.12312
54.825044,-3.160554
54.642257,-3.542726
54.622728,-3.3141
54.883789,-3.217752
54.610388,-3.460739
54.825751,-3.159033
54.644537,-3.547136
54.602078,-3.138132
54.844307,-3.287545
54.82241,-3.169988
54.824344,-3.169826
54.820647,-3.146576
54.648747,-3.551791
54.642066,-3.544284
54.622704,-3.527473
54.634769,-3.56102
54.645028,-3.556562
54.642024,-3.543337
54.110475,-3.226298
54.115774,-3.234609
54.114799,-3.238542
54.18836,-3.207254
54.157134,-3.177539
54.114422,-3.228862
54.113106,-3.228288
54.132689,-3.209874
54.123267,-3.23754
54.141191,-3.219812
54.603657,-2.93555
54.114543,-3.224934
54.111551,-3.247547
54.115644,-3.235033
54.12336,-3.20899
54.135928,-3.21932
54.157604,-3.177277
54.17504,-3.177343
54.111995,-3.240263
54.160834,-3.175041
54.110759,-3.224868
54.154113,-3.186748
54.094982,-3.255735
54.125554,-3.230982
54.113659,-3.226147
54.101868,-3.230341
54.084087,-3.172091
54.132296,-3.212326
54.11017,-3.222755
54.12178,-3.185273
54.113659,-3.226147
54.108817,-3.238975
54.114116,-3.228042
54.116122,-3.231345
54.157799,-3.173898
54.110164,-3.211742
54.190836,-3.20774
54.194844,-3.211413
54.135621,-3.178888
54.12495,-3.209878
54.108331,-3.247726
54.127982,-3.216761
54.106558,-3.257507
54.115726,-3.22786
54.129506,-3.208205
54.157604,-3.177277
54.111231,-3.224454
54.131757,-3.215892
54.141191,-3.219812
54.157258,-3.176823
54.112688,-3.228734
54.114713,-3.232879
54.136409,-3.222487
54.111039,-3.225611
54.112048,-3.220975
54.190738,-3.205929
54.113886,-3.226796
54.123184,-3.215687
54.115726,-3.22786
54.136564,-3.233696
54.085379,-3.236993
54.188742,-3.202346
54.170678,-3.149722
54.112048,-3.220975
54.155929,-3.184963
54.117928,-3.197556
54.074603,-3.175003
54.113597,-3.224279
54.114258,-3.189679
54.065197,-3.174523
54.048511,-3.199514
54.126951,-3.213808
54.125179,-3.230803
54.11419,-3.223409
54.114543,-3.224934
54.123267,-3.23754
54.118945,-3.25395
54.112885,-3.233238
54.103074,-3.231922
54.108877,-3.223528
54.114422,-3.228862
54.156461,-3.179297
54.101868,-3.230341
54.149749,-3.184449
54.114799,-3.238542
54.118801,-3.228655
54.117805,-3.191892
54.10716,-3.24717
54.113886,-3.226796
54.109666,-3.261104
54.110391,-3.223924
54.123445,-3.221892
54.135568,-3.18155
54.108331,-3.247726
54.156512,-3.18233
54.094982,-3.255735
54.11515,-3.236762
54.155656,-3.185215
54.111322,-3.223478
53.747375,-2.479542
53.700676,-2.476466
53.752474,-2.496555
53.711038,-2.48134
53.744965,-2.463881
53.746818,-2.484024
53.696365,-2.468844
53.751299,-2.482726
53.756763,-2.467075
53.732687,-2.520711
53.693178,-2.470005
53.640755,-2.495453
53.697903,-2.470557
53.642255,-2.397031
53.637721,-2.494464
53.692683,-2.463306
53.72309,-2.461125
53.750463,-2.485082
53.767587,-2.486827
53.771349,-2.487872
53.645308,-2.496474
53.694676,-2.46616
53.700036,-2.472278
53.726646,-2.51268
53.775249,-2.479222
53.742342,-2.503577
53.749221,-2.474179
53.63716,-2.404439
53.739319,-2.477888
53.749877,-2.529886
53.690781,-2.448293
53.679102,-2.427126
53.711151,-2.47766
53.709647,-2.485233
53.705891,-2.493658
53.707257,-2.480585
53.70121,-2.457068
53.754763,-2.503619
53.645188,-2.393322
53.701637,-2.474311
53.695728,-2.463687
53.728373,-2.490875
53.727109,-2.536163
53.72325,-2.534871
53.746579,-2.448371
53.730008,-2.493243
53.696365,-2.468844
53.750698,-2.480201
53.714276,-2.482907
53.685058,-2.449928
53.728951,-2.444092
53.737229,-2.494586
53.76511,-2.496825
53.737545,-2.496394
53.696049,-2.433386
53.703749,-2.476652
53.734085,-2.502856
53.694676,-2.46616
53.74771,-2.446154
53.736466,-2.485633
53.628119,-2.404262
53.727469,-2.446182
53.625537,-2.410133
53.746293,-2.482714
53.695809,-2.468398
53.745672,-2.498188
53.749182,-2.486113
53.735409,-2.484787
53.729463,-2.505408
53.738122,-2.504784
53.732946,-2.500175
53.750292,-2.485125
53.728423,-2.500667
53.732858,-2.503736
53.739834,-2.486202
53.717581,-2.474672
53.76511,-2.496825
53.747294,-2.449562
53.751489,-2.445194
53.75886,-2.471088
53.723668,-2.529829
53.679177,-2.457738
53.729657,-2.543243
53.752261,-2.489409
53.744128,-2.482173
53.702238,-2.465562
53.703726,-2.464291
53.753954,-2.501486
53.72949,-2.542407
53.695906,-2.430764
53.77892,-2.477974
53.767079,-2.483316
53.747601,-2.483851
53.740436,-2.507981
53.749118,-2.490935
53.736857,-2.502025
53.758965,-2.464794
53.735984,-2.473514
53.652964,-2.416921
53.697526,-2.486366
53.682437,-2.46068
53.749182,-2.486113
53.695279,-2.466
53.732642,-2.54313
53.697903,-2.470557
53.752738,-2.493555
53.764973,-2.475207
53.725768,-2.488314
53.755391,-2.464072
53.747888,-2.481686
53.748652,-2.486001
53.695433,-2.468092
53.735495,-2.470038
53.696269,-2.465738
53.684842,-2.454695
53.706206,-2.510704
53.689191,-2.508726
53.751681,-2.486127
53.688428,-2.46438
53.746818,-2.484024
53.732826,-2.519727
53.74759,-2.484199
53.721487,-2.477838
53.694977,-2.460408
53.701651,-2.514466
53.727583,-2.507932
53.728423,-2.500667
53.647341,-2.391693
53.741618,-2.506782
53.746871,-2.4841
53.8148,-3.049473
53.852165,-3.040303
53.800036,-3.051173
53.81636,-3.036621
53.806409,-3.027294
53.801806,-3.032663
53.789657,-3.048789
53.80416,-3.021241
53.819207,-3.05539
53.831601,-3.0411
53.822738,-3.053489
53.797878,-3.055355
53.785711,-3.045715
53.822083,-3.052332
53.817632,-3.048515
53.821119,-3.051518
53.818348,-3.049854
53.865468,-3.02976
53.781519,-3.034714
53.794356,-3.048025
53.788904,-3.026775
53.820072,-3.052009
53.812755,-3.051188
53.817636,-3.055138
53.809065,-3.054649
53.805979,-3.014497
53.817636,-3.055137
53.819626,-3.053745
53.819941,-3.053691
53.811815,-3.043555
53.823322,-3.046317
53.82036,-3.031403
53.825145,-3.050678
53.804525,-3.051756
53.812203,-3.054591
53.80035,-3.051227
53.818142,-3.040416
53.817733,-3.055414
53.817721,-3.053682
53.799575,-3.050432
53.804686,-3.028087
53.779786,-3.017735
53.820443,-3.054935
53.844078,-3.034813
53.799326,-3.054237
53.808133,-3.048278
53.820312,-3.044192
53.798968,-3.042766
53.805238,-3.014935
53.820207,-3.054094
53.788789,-3.05757
53.795024,-3.055814
53.816007,-3.03895
53.810778,-3.055193
53.83732,-3.054219
53.817113,-3.05432
53.819941,-3.053692
53.819117,-3.050345
53.799466,-3.045389
53.818444,-3.05528
53.799255,-3.055177
53.596181,-2.450192
53.578247,-2.426304
53.57756,-2.434891
53.589381,-2.451615
53.605409,-2.433953
53.601238,-2.434212
53.60004,-2.442118
53.577348,-2.426476
53.598722,-2.537874
53.577273,-2.526411
53.579397,-2.426437
53.594319,-2.585487
53.591479,-2.579797
53.579559,-2.431498
53.59531,-2.506222
53.596071,-2.411027
53.557939,-2.416997
53.578365,-2.423632
53.585469,-2.444957
53.564454,-2.412305
53.578582,-2.425749
53.577538,-2.41571
53.580487,-2.407734
53.542173,-2.40142
53.605577,-2.398848
